image_path,class_label_x,attributes_x,caption_x,instance_id_x,Unnamed: 5_x,attr_color,attr_material,attr_condition,attributes_clean,class_label_y,attributes_y,caption_y,instance_id_y,Unnamed: 5_y,changed_class,split
images/Team15_pen_40.jpg,pen,color:grey;material:plastic;condition:new,new grey pen,,Team15_pen_40,grey,plastic,new,color:grey;material:plastic;condition:new,pen,color:grey;material:plastic;condition:new,new grey pen,,Team15_pen_40,pen,train
images/team22_notebook_013.jpg,stationery_notebook,color:yellow;material:paper;size:large,large unruled notebook with a cover graphic of a person on a road below dark-blue mountains and a yellow sky,,team22_NOTEBOOK_C_3,yellow,paper,unknown,color:yellow;material:paper;condition:unknown,stationery_notebook,color:yellow;material:paper;size:large,large unruled notebook with a cover graphic of a person on a road below dark-blue mountains and a yellow sky,,team22_NOTEBOOK_C_3,notebook,train
images/team22_mouse_052.jpg,electronics_accessories_mouse,color:black;material:unknown;size:unknown,black ergonomic wireless gaming mouse,,team22_MOUSE_K_2,black,unknown,unknown,color:black;material:unknown;condition:unknown,electronics_accessories_mouse,color:black;material:unknown;size:unknown,black ergonomic wireless gaming mouse,,team22_MOUSE_K_2,mouse,train
images/team9_keyboard_01_c.jpg,keyboard,"color:black;material:plastic;condition:used,size:medium",black old keyboard top view,team9_keyboard_01_3,,black,plastic,used,color:black;material:plastic;condition:used,keyboard,"color:black;material:plastic;condition:used,size:medium",black old keyboard top view,team9_keyboard_01_3,,keyboard,train
images/team3_wallet_060.jpg,wallet,color:brown;material:leather;pattern:textured;condition:new;features:with_chain,"A new brown wallet of leather material with a textured pattern, with_chain",team3_wallet_12_5,,brown,leather,new,color:brown;material:leather;condition:new,wallet,color:brown;material:leather;pattern:textured;condition:new;features:with_chain,"A new brown wallet of leather material with a textured pattern, with_chain",team3_wallet_12_5,,wallet,train
images/Team17_keyboard_2_4.jpg,keyboard,unknown,object photo,,Team17_keyboard_2_5,unknown,unknown,unknown,color:unknown;material:unknown;condition:unknown,keyboard,unknown,object photo,,Team17_keyboard_2_5,keyboard,train
images/team8_bottle_012.jpg,tableware_water_bottle,"color:blue,size:medium,condition:unknown,material:plastic",A medium sized blue plastic bottle,bottle_E_2,,blue,plastic,unknown,color:blue;material:plastic;condition:unknown,tableware_water_bottle,"color:blue,size:medium,condition:unknown,material:plastic",A medium sized blue plastic bottle,bottle_E_2,,bottle,train
images/team9_mouse_02_d.jpg,mouse,"color:transparent;material:plastic;condition:new,size:small",transparent mouse top view,team9_mouse_02_4,,transparent,plastic,new,color:transparent;material:plastic;condition:new,mouse,"color:transparent;material:plastic;condition:new,size:small",transparent mouse top view,team9_mouse_02_4,,mouse,train
images/team24_mug_054.jpg,mug,color:purple;material:plastic;condition:used,purple plastic mug on black bedsheet,,TEAM24_MUG_K_4,purple,plastic,used,color:purple;material:plastic;condition:used,mug,color:purple;material:plastic;condition:used,purple plastic mug on black bedsheet,,TEAM24_MUG_K_4,mug,train
images/Team17_mouse_6_0.jpg,mouse,unknown,object photo,,Team17_mouse_6_1,unknown,unknown,unknown,color:unknown;material:unknown;condition:unknown,mouse,unknown,object photo,,Team17_mouse_6_1,mouse,train
images/team23_pencil_002.jpg,pencil,"""color:blue;material:wood;condition:old""",Black pencil on woven mat.,,TEAM23_PENCIL_A_2,blue,wood,old,color:blue;material:wood;condition:old,pencil,"""color:blue;material:wood;condition:old""",Black pencil on woven mat.,,TEAM23_PENCIL_A_2,pencil,train
images/Team15_footwear_32.jpg,footwear,color:brown;material:cloth;condition:used,brown slippers with checkered brown strap,,Team15_footwear_32,brown,cloth,used,color:brown;material:cloth;condition:used,footwear,color:brown;material:cloth;condition:used,brown slippers with checkered brown strap,,Team15_footwear_32,footwear,train
images/Team18_Clothing_wallet_058.jpg,Clothing_wallet,colour:green;material:leather;condition:used;size:medium,Green leather wallet on a floral sheet.,Team18_Wallet_G_3,,green,leather,used,color:green;material:leather;condition:used,Clothing_wallet,colour:green;material:leather;condition:used;size:medium,Green leather wallet on a floral sheet.,Team18_Wallet_G_3,,wallet,train
images/team3_sneakers_011.jpg,sneakers,color:yellow;material:leather;pattern:plain;condition:used;features:with_laces,"A used yellow sneakers of leather material with striped pattern, with laces",team3_sneakers_03_1,,yellow,leather,used,color:yellow;material:leather;condition:used,sneakers,color:yellow;material:leather;pattern:plain;condition:used;features:with_laces,"A used yellow sneakers of leather material with striped pattern, with laces",team3_sneakers_03_1,,sneakers,train
images/Team16_sneaker13.jpg,sneaker,color:black;material:canvas;condition:new,A pair of black sneakers against a red wall and floor.,SNK13,,black,canvas,new,color:black;material:canvas;condition:new,sneaker,color:black;material:canvas;condition:new,A pair of black sneakers against a red wall and floor.,SNK13,,sneakers,train
images/team24_tennis_ball_051.jpg,tennisball,color:green;material:fabric;condition:used,a green fabric used tennisball,,TEAM24_TENNISBALL_K_1,green,fabric,used,color:green;material:fabric;condition:used,tennisball,color:green;material:fabric;condition:used,a green fabric used tennisball,,TEAM24_TENNISBALL_K_1,tennisball,train
images/Team1_mouse_E_4_084.jpg,mouse,color:white;material:plastic;shape:irregular,white wireless mouse on a wood desk,Team1_mouse_E_4,,white,plastic,unknown,color:white;material:plastic;condition:unknown,mouse,color:white;material:plastic;shape:irregular,white wireless mouse on a wood desk,Team1_mouse_E_4,,mouse,train
images/Team1_notebook_L_5_180.jpg,notebook,color:purple;material:paper;shape:rectangular,"purple paper notebook on black surface, tilted right",Team1_notebook_L_5,,purple,paper,unknown,color:purple;material:paper;condition:unknown,notebook,color:purple;material:paper;shape:rectangular,"purple paper notebook on black surface, tilted right",Team1_notebook_L_5,,notebook,train
images/team22_wrist_watch_160.png,clothing_wrist_watch,color:blue;material:metal;size:medium,blue digital smartwatch,,team22_WATCH_09_3,blue,metal,unknown,color:blue;material:metal;condition:unknown,clothing_wrist_watch,color:blue;material:metal;size:medium,blue digital smartwatch,,team22_WATCH_09_3,watch,train
images/Team1_notebook_E_3_143.jpg,notebook,color:blue;material:paper;shape:rectangular,blue paper notebook on cardboard,Team1_notebook_E_3,,blue,paper,unknown,color:blue;material:paper;condition:unknown,notebook,color:blue;material:paper;shape:rectangular,blue paper notebook on cardboard,Team1_notebook_E_3,,notebook,train
images/team22_pen_058.jpg,stationery_pen,color:black;material:plastic;size:unknown,slim matte black stylus pen with black ink and fine point tip,,team22_PEN_L_3,black,plastic,unknown,color:black;material:plastic;condition:unknown,stationery_pen,color:black;material:plastic;size:unknown,slim matte black stylus pen with black ink and fine point tip,,team22_PEN_L_3,pen,train
images/team13_food_storage_plastic_container_048.jpg,food_storage_plastic_container,color:gray;material:glass;condition:used;size:large;style:minimalist,container with transparent body and cap,,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_J_3,gray,glass,used,color:gray;material:glass;condition:used,food_storage_plastic_container,color:gray;material:glass;condition:used;size:large;style:minimalist,container with transparent body and cap,,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_J_3,container,train
images/team9_umbrella_16_d.jpg,umbrella,color:black;material:fabric;condition:used;size:medium,close umbrella,team9_umbrella_16_4,,black,fabric,used,color:black;material:fabric;condition:used,umbrella,color:black;material:fabric;condition:used;size:medium,close umbrella,team9_umbrella_16_4,,umbrella,train
images/Team16_notebook22.jpg,notebook,color:brown;material:cardboard;condition:new,The plain brown back cover of a cardboard notebook with a barcode.,NBK22,,brown,cardboard,new,color:brown;material:cardboard;condition:new,notebook,color:brown;material:cardboard;condition:new,The plain brown back cover of a cardboard notebook with a barcode.,NBK22,,notebook,train
images\team14_notebook (85).jpg,stationary_notebook,color:pink;material:paperback;condition:new;size:large,new large pink and yellow paperback notebook upside down,Team14_PinkNotebook_K,,pink,paperback,new,color:pink;material:paperback;condition:new,stationary_notebook,color:pink;material:paperback;condition:new;size:large,new large pink and yellow paperback notebook upside down,Team14_PinkNotebook_K,,notebook,train
images/team8_comb_018.jpg,personal_care_comb,"color:black,size:medium,condition:used,material:plastic",A used medium sized black plastic hair comb,comb_D_3,,black,plastic,used,color:black;material:plastic;condition:used,personal_care_comb,"color:black,size:medium,condition:used,material:plastic",A used medium sized black plastic hair comb,comb_D_3,,comb,train
images/team23_hanger_023.jpg,hanger,"""color:green;material:plastic;condition:old""",Empty white plastic clothes hanger.,,TEAM23_HANGER_E_23,green,plastic,old,color:green;material:plastic;condition:old,hanger,"""color:green;material:plastic;condition:old""",Empty white plastic clothes hanger.,,TEAM23_HANGER_E_23,hanger,train
images/Team15_pen_18.jpg,pen,color:blue;material:plastic;condition:new,blue pen on a wooden table,,Team15_pen_18,blue,plastic,new,color:blue;material:plastic;condition:new,pen,color:blue;material:plastic;condition:new,blue pen on a wooden table,,Team15_pen_18,pen,train
images/team13_tableware_water_bottle_022.jpg,tableware_water_bottle,color:blue;material:glass;condition:new;size:large;style:sports,water container with brand logo visible,,TEAM13_TABLEWARE_WATER_BOTTLE_E_2,blue,glass,new,color:blue;material:glass;condition:new,tableware_water_bottle,color:blue;material:glass;condition:new;size:large;style:sports,water container with brand logo visible,,TEAM13_TABLEWARE_WATER_BOTTLE_E_2,bottle,train
images/Team15_backpack_50.jpg,backpack,color:grey;material:cloth;condition:used,grey bag on floor,,Team15_backpack_50,grey,cloth,used,color:grey;material:cloth;condition:used,backpack,color:grey;material:cloth;condition:used,grey bag on floor,,Team15_backpack_50,backpack,train
images/Team1_toothpaste_L_1_536.jpg,toothpaste,color:black;material:plastic;shape:cylindrical,black plastic toothpaste tube on gray cloth,Team1_toothpaste_L_1,,black,plastic,unknown,color:black;material:plastic;condition:unknown,toothpaste,color:black;material:plastic;shape:cylindrical,black plastic toothpaste tube on gray cloth,Team1_toothpaste_L_1,,toothpaste,train
images/team3_earphones_043.jpg,earphones,color:blue;material:metal;pattern:plain;condition:new;features:wired,"New, blue color, metal wired earphones in plain pattern.",team3_earphones_11_3,,blue,metal,new,color:blue;material:metal;condition:new,earphones,color:blue;material:metal;pattern:plain;condition:new;features:wired,"New, blue color, metal wired earphones in plain pattern.",team3_earphones_11_3,,earphones,train
images/team24_phone_charger_003.jpg,phone_charger,color:white;material:plastic;condition:used,a white plastic used phone_charger,,TEAM24_PHONE_CHARGER_A_3,white,plastic,used,color:white;material:plastic;condition:used,phone_charger,color:white;material:plastic;condition:used,a white plastic used phone_charger,,TEAM24_PHONE_CHARGER_A_3,charger,train
images/team5_water_bottle_38.jpg,water_bottle,color:silver;material:metal;condition:used;size:medium,a silver bottle,TEAM5_BOTT_8_4,,silver,metal,used,color:silver;material:metal;condition:used,water_bottle,color:silver;material:metal;condition:used;size:medium,a silver bottle,TEAM5_BOTT_8_4,,bottle,train
images/team5_pen_I3.jpg,pen,color:white;material:plastic;condition:used,a white pen,TEAM5_PEN_I_3,,white,plastic,used,color:white;material:plastic;condition:used,pen,color:white;material:plastic;condition:used,a white pen,TEAM5_PEN_I_3,,pen,train
images\team14_earphones (13).jpg,electronic_accessories_earphones,color:white;material:plastic;condition:used;size:small,white Bluetooth earphones with closed lid,Team14_WhiteEarphones_K,,white,plastic,used,color:white;material:plastic;condition:used,electronic_accessories_earphones,color:white;material:plastic;condition:used;size:small,white Bluetooth earphones with closed lid,Team14_WhiteEarphones_K,,earphones,train
images/team13_personal_care_shampoo_bottle_021.jpg,personal_care_shampoo_bottle,color:transparent;material:plastic;condition:used;size:medium;style:modern,shampoo bottle with label and cap,,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_E_1,transparent,plastic,used,color:transparent;material:plastic;condition:used,personal_care_shampoo_bottle,color:transparent;material:plastic;condition:used;size:medium;style:modern,shampoo bottle with label and cap,,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_E_1,shampoo,train
images/team9_cup_07_a.jpg,Cup,color:transparent;material:glass;condition:new;size:medium,A clear glass mug with a drink in it.,team9_cup_07_1,,transparent,glass,new,color:transparent;material:glass;condition:new,Cup,color:transparent;material:glass;condition:new;size:medium,A clear glass mug with a drink in it.,team9_cup_07_1,,cup,train
images/team13_travel_backpack_022.jpg,travel_backpack,color:blue;material:leather;condition:used;size:small;style:vintage,backpack with adjustable straps and logo,,TEAM13_TRAVEL_BACKPACK_E_2,blue,leather,used,color:blue;material:leather;condition:used,travel_backpack,color:blue;material:leather;condition:used;size:small;style:vintage,backpack with adjustable straps and logo,,TEAM13_TRAVEL_BACKPACK_E_2,backpack,train
